,plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not
86,139458030,543847429,29.060605883,-1.3918314369999998,False,2021-04-13 12:25,340.5 secs,Mapbox Satellite,,POINT(29.060605883 -1.391831437),Non-crop
87,139458031,543847430,30.483417885,-2.917707568,False,2021-04-13 12:25,10.1 secs,Mapbox Satellite,,POINT(30.483417885 -2.917707568),Cropland
88,139458032,543847431,28.857437964000002,-2.127988989,False,2021-04-13 12:25,9.4 secs,Mapbox Satellite,,POINT(28.857437964 -2.127988989),Non-crop
89,139458033,543847432,29.278685835,-1.976563684,False,2021-04-13 12:25,2.6 secs,Mapbox Satellite,,POINT(29.278685835 -1.976563684),Non-crop
90,139458034,543847433,30.694311315,-2.125295899,False,2021-04-13 12:25,11.2 secs,Mapbox Satellite,,POINT(30.694311315 -2.125295899),Non-crop
91,139458035,543847434,29.750141781,-1.60157519,False,2021-04-13 12:26,16.3 secs,Mapbox Satellite,,POINT(29.750141781 -1.60157519),Cropland
92,139458036,543847435,29.167489902,-1.9226139340000001,False,2021-04-13 12:26,2.0 secs,Mapbox Satellite,,POINT(29.167489902 -1.922613934),Non-crop
93,139458037,543847436,28.855102344000002,-2.968028854,False,2021-04-13 12:26,11.7 secs,Mapbox Satellite,,POINT(28.855102344 -2.968028854),Non-crop
94,139458038,543847437,28.590587240999998,-2.1779820830000003,False,2021-04-13 12:26,2.8 secs,Mapbox Satellite,,POINT(28.590587241 -2.177982083),Non-crop
95,139458039,543847438,30.484855189,-0.919574601,False,2021-04-13 12:26,5.6 secs,Mapbox Satellite,,POINT(30.484855189 -0.919574601),Cropland
96,139458040,543847439,29.013991069,-2.234256958,False,2021-04-13 12:26,9.0 secs,Mapbox Satellite,,POINT(29.013991069 -2.234256958),Cropland
97,139458041,543847440,30.272344792,-3.01888609,False,2021-04-13 12:27,16.6 secs,Mapbox Satellite,,POINT(30.272344792 -3.01888609),Non-crop
98,139458042,543847441,30.796344431999998,-2.079969266,False,2021-04-13 12:27,5.9 secs,Mapbox Satellite,,POINT(30.796344432 -2.079969266),Non-crop
99,139458043,543847484,29.064917796,-1.128099,False,2021-04-13 12:54,1647.6 secs,Mapbox Satellite,,POINT(29.064917796 -1.128099),Non-crop
100,139458044,543847485,30.587606959000002,-2.867563467,False,2021-04-13 12:54,4.6 secs,Mapbox Satellite,,POINT(30.587606959 -2.867563467),Non-crop
101,139458045,543847486,29.482392743000002,-1.07790023,False,2021-04-13 12:55,48.2 secs,Mapbox Satellite,,POINT(29.482392743 -1.07790023),Non-crop
102,139458046,543847487,30.641767621,-1.496346618,False,2021-04-13 12:55,11.3 secs,Mapbox Satellite,,POINT(30.641767621 -1.496346618),Non-crop
103,139458047,543847490,30.531649666,-1.76003633,False,2021-04-13 13:00,296.2 secs,Mapbox Satellite,,POINT(30.531649666 -1.76003633),Cropland
104,139458048,543847491,30.695389294,-0.9782187929999999,False,2021-04-13 13:01,24.5 secs,Mapbox Satellite,,POINT(30.695389294 -0.978218793),Non-crop
105,139458049,543847492,31.004542917,-0.866678009,False,2021-04-13 13:01,39.4 secs,Mapbox Satellite,,POINT(31.004542917 -0.866678009),Non-crop
106,139458050,543847493,30.427280929000002,-2.496930821,False,2021-04-13 13:02,7.8 secs,Mapbox Satellite,,POINT(30.427280929 -2.496930821),Non-crop
107,139458051,543847501,28.908185028000002,-1.236756492,False,2021-04-13 13:06,249.0 secs,Mapbox Satellite,,POINT(28.908185028 -1.236756492),Cropland
108,139458052,543847504,29.011296123,-1.3905741669999998,False,2021-04-13 13:06,6.9 secs,Mapbox Satellite,,POINT(29.011296123 -1.390574167),Cropland
109,139458053,543847505,29.218775955,-1.500657057,False,2021-04-13 13:06,2.4 secs,Mapbox Satellite,,POINT(29.218775955 -1.500657057),Non-crop
110,139458054,543847506,30.219262108000002,-2.654761548,False,2021-04-13 13:06,6.1 secs,Mapbox Satellite,,POINT(30.219262108 -2.654761548),Non-crop
111,139458055,543847507,30.171389653000002,-2.3414148040000002,False,2021-04-13 13:07,29.0 secs,Mapbox Satellite,,POINT(30.171389653 -2.341414804),Non-crop
112,139458056,543847509,30.434826778,-2.654223137,False,2021-04-13 13:07,10.3 secs,Mapbox Satellite,,POINT(30.434826778 -2.654223137),Non-crop
113,139458057,543847510,30.220699412,-1.2900058890000001,False,2021-04-13 13:07,2.5 secs,Mapbox Satellite,,POINT(30.220699412 -1.290005889),Cropland
114,139458058,543847511,30.375096561,-1.867764641,False,2021-04-13 13:07,3.1 secs,Mapbox Satellite,,POINT(30.375096561 -1.867764641),Non-crop
115,139458059,543847512,30.380127126999998,-0.918856041,False,2021-04-13 13:07,6.1 secs,Mapbox Satellite,,POINT(30.380127127 -0.918856041),Cropland
116,139458060,543847513,28.49071008,-2.44533347,False,2021-04-13 13:07,2.6 secs,Mapbox Satellite,,POINT(28.49071008 -2.44533347),Non-crop
117,139458061,543847514,30.009985645,-1.130613794,False,2021-04-13 13:07,15.7 secs,Mapbox Satellite,,POINT(30.009985645 -1.130613794),Non-crop
118,139458062,543847515,30.748292314,-0.812702809,False,2021-04-13 13:08,11.9 secs,Mapbox Satellite,,POINT(30.748292314 -0.812702809),Non-crop
119,139458063,543847516,29.224165847,-1.341817262,False,2021-04-13 13:08,4.2 secs,Mapbox Satellite,,POINT(29.224165847 -1.341817262),Non-crop
120,139458064,543847517,30.00908733,-1.707157525,False,2021-04-13 13:09,27.3 secs,Mapbox Satellite,,POINT(30.00908733 -1.707157525),Non-crop
121,139458065,543847518,30.270368498000003,-1.025545022,False,2021-04-13 13:09,7.0 secs,Mapbox Satellite,,POINT(30.270368498 -1.025545022),Cropland
122,139458066,543847519,30.801195335,-2.23515459,False,2021-04-13 13:09,4.1 secs,Mapbox Satellite,,POINT(30.801195335 -2.23515459),Cropland
123,139458067,543847520,29.42931006,-2.912683512,False,2021-04-13 13:09,6.9 secs,Mapbox Satellite,,POINT(29.42931006 -2.912683512),Non-crop
124,139458068,543847521,29.323144692,-0.9179578409999999,False,2021-04-13 13:09,9.9 secs,Mapbox Satellite,,POINT(29.323144692 -0.917957841),Non-crop
125,139458069,543847526,28.910161321,-2.861462556,False,2021-04-13 13:11,97.3 secs,Mapbox Satellite,,POINT(28.910161321 -2.861462556),Non-crop
126,139458070,543847527,28.587892295,-1.180811654,False,2021-04-13 13:11,7.4 secs,Mapbox Satellite,,POINT(28.587892295 -1.180811654),Non-crop
127,139458071,543847528,29.744033238000004,-2.39193907,False,2021-04-13 13:12,25.0 secs,Mapbox Satellite,,POINT(29.744033238 -2.39193907),Cropland
128,139458072,543847529,28.746601357,-1.96830408,False,2021-04-13 13:12,12.0 secs,Mapbox Satellite,,POINT(28.746601357 -1.96830408),Non-crop
129,139458073,543847531,30.221058739,-1.4454366730000001,False,2021-04-13 13:12,13.7 secs,Mapbox Satellite,,POINT(30.221058739 -1.445436673),Non-crop
130,139458074,543847532,28.483882884,-0.97175186,False,2021-04-13 13:12,2.5 secs,Mapbox Satellite,,POINT(28.483882884 -0.97175186),Non-crop
131,139458075,543847533,30.481800918,-1.3916518269999998,False,2021-04-13 13:12,12.9 secs,Mapbox Satellite,,POINT(30.481800918 -1.391651827),Non-crop
132,139458076,543847537,29.804482107,-1.9704587630000001,False,2021-04-13 13:14,91.1 secs,Mapbox Satellite,,POINT(29.804482107 -1.970458763),Cropland
133,139458077,543847541,28.855102344000002,-2.7636796319999997,False,2021-04-13 13:16,134.6 secs,Mapbox Satellite,,POINT(28.855102344 -2.763679632),Non-crop
134,139458078,543847542,30.01321958,-2.336029402,False,2021-04-13 13:16,3.7 secs,Mapbox Satellite,,POINT(30.01321958 -2.336029402),Cropland
135,139458079,543847543,29.798912551999997,-2.546192834,False,2021-04-13 13:16,8.7 secs,Mapbox Satellite,,POINT(29.798912552 -2.546192834),Cropland
136,139458080,543847544,29.121593740999998,-1.765603249,False,2021-04-13 13:17,6.5 secs,Mapbox Satellite,,POINT(29.121593741 -1.765603249),Non-crop
137,139458081,543847557,30.329559726,-0.761960537,False,2021-04-13 13:23,409.9 secs,Mapbox Satellite,,POINT(30.329559726 -0.761960537),Non-crop
138,139458082,543847559,29.961933527,-2.127270832,False,2021-04-13 13:24,7.6 secs,Mapbox Satellite,,POINT(29.961933527 -2.127270832),Cropland
139,139458083,543847560,29.534397449,-1.395782855,False,2021-04-13 13:24,3.0 secs,Mapbox Satellite,,POINT(29.534397449 -1.395782855),Non-crop
140,139458084,543847561,28.596156796,-2.2306664240000003,False,2021-04-13 13:24,3.1 secs,Mapbox Satellite,,POINT(28.596156796 -2.230666424),Non-crop
141,139458085,543847562,28.752170911999997,-1.707337109,False,2021-04-13 13:24,7.9 secs,Mapbox Satellite,,POINT(28.752170912 -1.707337109),Non-crop
142,139458086,543847577,29.436137256,-1.8150685119999999,False,2021-04-13 13:32,462.0 secs,Mapbox Satellite,,POINT(29.436137256 -1.815068512),Non-crop
143,139458087,543847578,29.436316919,-1.076822442,False,2021-04-13 13:32,6.6 secs,Mapbox Satellite,,POINT(29.436316919 -1.076822442),Cropland
144,139458088,543847593,30.431233517,-1.02464685,False,2021-04-13 13:39,402.1 secs,Mapbox Satellite,,POINT(30.431233517 -1.02464685),Non-crop
145,139458089,543847597,29.06455847,-2.391221044,False,2021-04-13 13:39,8.8 secs,Mapbox Satellite,,POINT(29.06455847 -2.391221044),Non-crop
146,139458090,543847598,28.438705375,-2.492981981,False,2021-04-13 13:39,3.3 secs,Mapbox Satellite,,POINT(28.438705375 -2.492981981),Non-crop
147,139458091,543847600,28.752709901,-2.867742905,False,2021-04-13 13:40,15.5 secs,Mapbox Satellite,,POINT(28.752709901 -2.867742905),Cropland
148,139458092,543847601,30.065583611999998,-2.605862689,False,2021-04-13 13:40,19.1 secs,Mapbox Satellite,,POINT(30.065583612 -2.605862689),Non-crop
149,139458093,543847602,29.902921963,-2.759013817,False,2021-04-13 13:40,9.3 secs,Mapbox Satellite,,POINT(29.902921963 -2.759013817),Cropland
150,139458094,543847603,30.008368678000004,-1.026263559,False,2021-04-13 13:40,9.0 secs,Mapbox Satellite,,POINT(30.008368678 -1.026263559),Non-crop
151,139458095,543847604,28.540738492,-2.756860357,False,2021-04-13 13:40,7.9 secs,Mapbox Satellite,,POINT(28.540738492 -2.756860357),Non-crop
152,139458096,543847605,30.638533686,-1.027341364,False,2021-04-13 13:41,5.8 secs,Mapbox Satellite,,POINT(30.638533686 -1.027341364),Cropland
153,139458097,543847606,28.801480671,-1.4968854230000002,False,2021-04-13 13:41,5.8 secs,Mapbox Satellite,,POINT(28.801480671 -1.496885423),Non-crop
154,139458098,543847608,29.276529879,-1.9235117430000002,False,2021-04-13 13:41,11.0 secs,Mapbox Satellite,,POINT(29.276529879 -1.923511743),Non-crop
155,139458099,543847609,28.745882705,-0.8702708570000001,False,2021-04-13 13:41,3.2 secs,Mapbox Satellite,,POINT(28.745882705 -0.870270857),Non-crop
156,139458100,543847611,29.59089373,-1.6085793,False,2021-04-13 13:42,43.0 secs,Mapbox Satellite,,POINT(29.59089373 -1.6085793),Non-crop
157,139458101,543847612,30.645181219,-1.130613794,False,2021-04-13 13:42,5.3 secs,Mapbox Satellite,,POINT(30.645181219 -1.130613794),Non-crop
158,139458102,543847613,28.486757493000002,-2.96946423,False,2021-04-13 13:42,3.9 secs,Mapbox Satellite,,POINT(28.486757493 -2.96946423),Non-crop
159,139458103,543847614,28.591844881999997,-2.860744799,False,2021-04-13 13:42,8.1 secs,Mapbox Satellite,,POINT(28.591844882 -2.860744799),Non-crop
160,139458104,543847615,28.908185028000002,-1.1343859809999999,False,2021-04-13 13:42,9.3 secs,Mapbox Satellite,,POINT(28.908185028 -1.134385981),Non-crop
161,139458105,543847616,28.802378986,-0.92083208,False,2021-04-13 13:42,2.4 secs,Mapbox Satellite,,POINT(28.802378986 -0.92083208),Non-crop
162,139458106,543847618,30.847989811999998,-1.6573302630000002,False,2021-04-13 13:42,3.5 secs,Mapbox Satellite,,POINT(30.847989812 -1.657330263),Non-crop
163,139458107,543847620,29.218775955,-2.7076066539999997,False,2021-04-13 13:42,5.8 secs,Mapbox Satellite,,POINT(29.218775955 -2.707606654),Cropland
164,139458108,543847622,30.953795853000003,-2.553372241,False,2021-04-13 13:43,3.3 secs,Mapbox Satellite,,POINT(30.953795853 -2.553372241),Non-crop
165,139458109,543847623,28.487116819,-0.9213709990000001,False,2021-04-13 13:43,1.9 secs,Mapbox Satellite,,POINT(28.487116819 -0.921370999),Non-crop
166,139458110,543847624,29.436855908000002,-2.2310254780000003,False,2021-04-13 13:43,4.5 secs,Mapbox Satellite,,POINT(29.436855908 -2.231025478),Cropland
167,139458111,543847625,29.536733068,-2.8646924539999996,False,2021-04-13 13:43,3.8 secs,Mapbox Satellite,,POINT(29.536733068 -2.864692454),Non-crop
168,139458112,543847626,28.957315124,-2.0763783680000003,False,2021-04-13 13:43,9.7 secs,Mapbox Satellite,,POINT(28.957315124 -2.076378368),Non-crop
169,139458113,543847630,29.697598087,-1.393088707,False,2021-04-13 13:43,2.8 secs,Mapbox Satellite,,POINT(29.697598087 -1.393088707),Non-crop
170,139458114,543847631,29.962292853,-2.494417924,False,2021-04-13 13:43,15.7 secs,Mapbox Satellite,,POINT(29.962292853 -2.494417924),Cropland
171,139458115,543847632,29.746189194,-1.75895886,False,2021-04-13 13:43,5.5 secs,Mapbox Satellite,,POINT(29.746189194 -1.75895886),Non-crop
172,139458116,543847633,30.222136716999998,-1.3921906569999998,False,2021-04-13 13:44,5.5 secs,Mapbox Satellite,,POINT(30.222136717 -1.392190657),Cropland
173,139458117,543847636,29.011296123,-1.552643301,False,2021-04-13 13:45,68.7 secs,Mapbox Satellite,,POINT(29.011296123 -1.552643301),Non-crop
174,139458118,543847637,28.753967541999998,-2.125834517,False,2021-04-13 13:45,2.4 secs,Mapbox Satellite,,POINT(28.753967542 -2.125834517),Non-crop
175,139458119,543847638,30.010524634,-1.076642811,False,2021-04-13 13:45,10.5 secs,Mapbox Satellite,,POINT(30.010524634 -1.076642811),Cropland
176,139458120,547702280,29.696520109,-1.65840779,False,2021-04-14 08:42,25.7 secs,Mapbox Satellite,,POINT(29.696520109 -1.65840779),Cropland
