locationid	userid	centroid_X	centroid_Y
1659937	222222	75.55059524	19.65178572
1659937	222222	75.55119048	19.65178572
1659937	222222	75.55178572	19.65178572
1659937	222222	75.55178572	19.65238096
1659937	222222	75.54940477	19.65059524
1659937	222222	75.55	19.65059524
1659937	222222	75.54940477	19.65119048
1659937	222222	75.55119048	19.65119048
1659937	222222	75.55	19.65119048
1659937	222222	75.55059524	19.65059524
1659937	222222	75.55119048	19.65059524
1659937	222222	75.55178572	19.65059524
1647658	222222	105.5517857	48.65178572
1647658	222222	105.5511905	48.65178572
1647658	222222	105.5517857	48.6529762
1647658	222222	105.5517857	48.65238096
1647658	222222	105.5511905	48.65238096
1647658	222222	105.5505952	48.65119048
1647658	222222	105.5494048	48.65059524
1647658	222222	105.5494048	48.65178572
1647658	222222	105.5517857	48.65119048
1647658	222222	105.55	48.65178572
1647658	222222	105.5494048	48.65238096
1647658	222222	105.5511905	48.65119048
1647658	222222	105.55	48.6529762
1647658	222222	105.5494048	48.6529762
1647658	222222	105.55	48.65059524
1647658	222222	105.5511905	48.65059524
1647658	222222	105.5494048	48.65119048
1647658	222222	105.5505952	48.65059524
1647658	222222	105.55	48.65119048
1647658	222222	105.5517857	48.65059524
1647658	222222	105.55	48.65238096
1647658	222222	105.5511905	48.6529762
1647658	222222	105.5505952	48.65178572
1647658	222222	105.5505952	48.65238096
1647658	222222	105.5505952	48.6529762
1652449	222222	-55.84880953	-24.84940477
1652449	222222	-55.84761905	-24.84880953
1652449	222222	-55.84702382	-24.84880953
1652449	222222	-55.84821429	-24.84940477
1652449	222222	-55.84761905	-24.84940477
1652449	222222	-55.84702382	-24.84940477
1652449	222222	-55.84880953	-24.84702382
1652449	222222	-55.84821429	-24.84821429
1652449	222222	-55.84761905	-24.84821429
1652449	222222	-55.84702382	-24.84821429
1652449	222222	-55.84761905	-24.84702382
1652449	222222	-55.84702382	-24.84761905
1652449	222222	-55.84702382	-24.84702382
1652449	222222	-55.84940477	-24.84821429
1652449	222222	-55.84940477	-24.84761905
1652449	222222	-55.84940477	-24.84702382
1652449	222222	-55.84821429	-24.84880953
1641790	222222	41.75000001	56.95357144
1641790	222222	41.75119048	56.95238096
1641790	222222	41.75119048	56.95119048
1641790	222222	41.74880953	56.95119048
1641790	222222	41.74940477	56.95119048
1641790	222222	41.75000001	56.95238096
1641790	222222	41.74880953	56.95357144
1641790	222222	41.75000001	56.95178572
1641790	222222	41.74880953	56.9529762
1641790	222222	41.74880953	56.95238096
1641790	222222	41.74940477	56.9529762
1641790	222222	41.75059524	56.95357144
1641790	222222	41.75059524	56.95238096
1641790	222222	41.75059524	56.95119048
1641790	222222	41.75119048	56.95357144
1641790	222222	41.75119048	56.95178572
1641790	222222	41.75059524	56.95178572
1641790	222222	41.74940477	56.95178572
1641790	222222	41.75000001	56.95119048
1641790	222222	41.74940477	56.95357144
1641790	222222	41.75119048	56.9529762
1641790	222222	41.74940477	56.95238096
1641790	222222	41.75000001	56.9529762
1641790	222222	41.74880953	56.95178572
1641790	222222	41.75059524	56.9529762
1657873	222222	77.24880953	23.95178572
1657873	222222	77.25	23.95178572
1657873	222222	77.24940476	23.95178572
1657873	222222	77.24880953	23.95238096
1657873	222222	77.25	23.95238096
1657873	222222	77.25	23.95119048
1657873	222222	77.24940476	23.95119048
1657873	222222	77.24880953	23.95119048
1657873	222222	77.24940476	23.95238096
1657873	222222	77.25059524	23.95357144
1657873	222222	77.25	23.95357144
1657873	222222	77.25119048	23.95178572
1657873	222222	77.25059524	23.95178572
1657873	222222	77.25059524	23.95119048
1657873	222222	77.25119048	23.95119048
1657873	222222	77.25119048	23.95238096
1657873	222222	77.25059524	23.95238096
1657873	222222	77.24940476	23.9529762
1657873	222222	77.25059524	23.9529762
1657873	222222	77.25119048	23.9529762
1657873	222222	77.24880953	23.9529762
1657873	222222	77.25119048	23.95357144
1657873	222222	77.24940476	23.95357144
1657873	222222	77.25	23.9529762
1657873	222222	77.24880953	23.95357144
1645027	222222	-54.04821429	-18.75059524
1645027	222222	-54.04761905	-18.75059524
1645027	222222	-54.04702381	-18.75059524
1645027	222222	-54.04642857	-18.75059524
1645027	222222	-54.04761905	-18.75119048
1645027	222222	-54.04702381	-18.75119048
1645027	222222	-54.04642857	-18.75119048
1645027	222222	-54.04821429	-18.75000001
1645027	222222	-54.04821429	-18.74940477
1645027	222222	-54.04821429	-18.74880953
1645027	222222	-54.04761905	-18.75000001
1645027	222222	-54.04702381	-18.75000001
1645027	222222	-54.04642857	-18.75000001
1645027	222222	-54.04761905	-18.74940477
1645027	222222	-54.04761905	-18.74880953
1645027	222222	-54.04702381	-18.74940477
1645027	222222	-54.04702381	-18.74880953
1645027	222222	-54.04642857	-18.74940477
1645027	222222	-54.04642857	-18.74880953
1645027	222222	-54.04880952	-18.75119048
1645027	222222	-54.04880952	-18.75059524
1645027	222222	-54.04880952	-18.75000001
1645027	222222	-54.04880952	-18.74940477
1645027	222222	-54.04880952	-18.74880953
1645027	222222	-54.04821429	-18.75119048
1653964	222222	-89.25119048	35.95238096
1653964	222222	-89.25059524	35.95238096
1653964	222222	-89.25119048	35.9529762
1653964	222222	-89.25059524	35.9529762
1653964	222222	-89.25119048	35.95357144
1653964	222222	-89.25059524	35.95357144
1653964	222222	-89.25	35.9529762
1653964	222222	-89.24880953	35.9529762
1653964	222222	-89.25	35.95357144
1653964	222222	-89.24940476	35.95357144
1653964	222222	-89.24880953	35.95357144
1653964	222222	-89.25	35.95178572
1653964	222222	-89.25	35.95238096
1653964	222222	-89.24940476	35.95178572
1653964	222222	-89.24880953	35.95178572
1653964	222222	-89.25119048	35.95119048
1653964	222222	-89.25059524	35.95119048
1653964	222222	-89.25119048	35.95178572
1653964	222222	-89.25059524	35.95178572
1653964	222222	-89.25	35.95119048
1653964	222222	-89.24940476	35.95119048
1653964	222222	-89.24880953	35.95119048
1656124	222222	29.74880953	50.45297619
1656124	222222	29.74880953	50.45357143
1656124	222222	29.74940477	50.45357143
1656124	222222	29.75000001	50.45297619
1656124	222222	29.74940477	50.45297619
1656124	222222	29.75119048	50.45297619
1656124	222222	29.75059524	50.45297619
1656124	222222	29.75000001	50.45357143
1656124	222222	29.75059524	50.45357143
1656124	222222	29.75119048	50.45357143
1656124	222222	29.75000001	50.45238096
1656124	222222	29.75119048	50.45238096
1656124	222222	29.75119048	50.45119048
1653024	222222	117.2494048	-32.54880953
1653024	222222	117.2494048	-32.54821429
1653024	222222	117.25	-32.54821429
1653024	222222	117.2505952	-32.54821429
1653024	222222	117.2511905	-32.54821429
1653024	222222	117.25	-32.54880953
1653024	222222	117.2505952	-32.54880953
1653024	222222	117.2511905	-32.54880953
1653024	222222	117.2494048	-32.54761905
1653024	222222	117.2494048	-32.54702381
1653024	222222	117.2494048	-32.54642858
1653024	222222	117.25	-32.54761905
1653024	222222	117.2505952	-32.54761905
1653024	222222	117.2511905	-32.54761905
1653024	222222	117.25	-32.54702381
1653024	222222	117.25	-32.54642858
1653024	222222	117.2505952	-32.54702381
1653024	222222	117.2505952	-32.54642858
1653024	222222	117.2511905	-32.54702381
1653024	222222	117.2511905	-32.54642858
1653024	222222	117.2488095	-32.54880953
1653024	222222	117.2488095	-32.54821429
1653024	222222	117.2488095	-32.54761905
1653024	222222	117.2488095	-32.54702381
1653024	222222	117.2488095	-32.54642858
1648505	222222	23.55059524	60.65119048
1648505	222222	23.55119048	60.65178572
1648505	222222	23.55119048	60.65119048
1648505	222222	23.55178572	60.65119048
1648505	222222	23.54940477	60.65059524
1648505	222222	23.55	60.65059524
1648505	222222	23.54940477	60.65119048
1648505	222222	23.55	60.65119048
1648505	222222	23.55059524	60.65059524
1648505	222222	23.55119048	60.65059524
1648505	222222	23.55178572	60.65059524
1648505	222222	23.55059524	60.65178572
1639510	222222	101.9517857	23.25
1639510	222222	101.9517857	23.24940476
1639510	222222	101.9511905	23.24940476
1639510	222222	101.9517857	23.25059524
1582024	222222	14.15238095	11.15238095
1582024	222222	14.15297619	11.15178572
1582024	222222	14.15238095	11.15119048
1582024	222222	14.15119048	11.15238095
1582024	222222	14.15297619	11.15238095
1582024	222222	14.15119048	11.15178572
1582024	222222	14.15297619	11.15119048
1582024	222222	14.15059524	11.15059524
1582024	222222	14.15178572	11.15297619
1582024	222222	14.15059524	11.15297619
1582024	222222	14.15119048	11.15059524
1582024	222222	14.15059524	11.15119048
1582024	222222	14.15238095	11.15297619
1582024	222222	14.15119048	11.15119048
1582024	222222	14.15178572	11.15059524
1582024	222222	14.15297619	11.15297619
1582024	222222	14.15238095	11.15059524
1582024	222222	14.15297619	11.15059524
1582024	222222	14.15178572	11.15119048
1582024	222222	14.15059524	11.15178572
1582024	222222	14.15119048	11.15297619
1582024	222222	14.15178572	11.15178572
1582024	222222	14.15059524	11.15238095
1582024	222222	14.15178572	11.15238095
1582024	222222	14.15238095	11.15178572
1644694	222222	-101.7488095	39.95238096
1644694	222222	-101.7488095	39.9529762
1644694	222222	-101.7505952	39.95238096
1644694	222222	-101.7488095	39.95178572
1644694	222222	-101.7494048	39.95238096
1644694	222222	-101.7511905	39.95238096
1644694	222222	-101.7511905	39.95357144
1644694	222222	-101.7494048	39.9529762
1644694	222222	-101.7494048	39.95119048
1644694	222222	-101.7505952	39.9529762
1644694	222222	-101.7511905	39.9529762
1644694	222222	-101.75	39.9529762
1644694	222222	-101.7494048	39.95178572
1644694	222222	-101.7511905	39.95178572
1644694	222222	-101.75	39.95119048
1644694	222222	-101.75	39.95357144
1644694	222222	-101.7505952	39.95357144
1644694	222222	-101.7505952	39.95119048
1644694	222222	-101.75	39.95238096
1644694	222222	-101.7494048	39.95357144
1644694	222222	-101.7505952	39.95178572
1644694	222222	-101.7488095	39.95357144
1644694	222222	-101.75	39.95178572
1644694	222222	-101.7511905	39.95119048
1644694	222222	-101.7488095	39.95119048
1660024	222222	-47.44821429	-20.34821429
1660024	222222	-47.44940477	-20.34940476
1660024	222222	-47.45059524	-20.34821429
1660024	222222	-47.45	-20.34880953
1660024	222222	-47.45059524	-20.34940476
1655577	222222	76.74880953	15.45357143
1655577	222222	76.74940477	15.45119048
1655577	222222	76.74880953	15.45238096
1655577	222222	76.75059524	15.45238096
1655577	222222	76.75000001	15.45238096
1655577	222222	76.75119048	15.45297619
1655577	222222	76.74940477	15.45178572
1655577	222222	76.74940477	15.45297619
1655577	222222	76.75119048	15.45178572
1655577	222222	76.74880953	15.45178572
1655577	222222	76.75000001	15.45119048
1655577	222222	76.75059524	15.45357143
1655577	222222	76.74880953	15.45119048
1655577	222222	76.75000001	15.45357143
1655577	222222	76.75059524	15.45178572
1655577	222222	76.75119048	15.45357143
1655577	222222	76.75000001	15.45178572
1655577	222222	76.75059524	15.45119048
1655577	222222	76.75059524	15.45297619
1655577	222222	76.75119048	15.45238096
1655577	222222	76.75000001	15.45297619
1655577	222222	76.74880953	15.45297619
1655577	222222	76.74940477	15.45238096
1655577	222222	76.74940477	15.45357143
1655577	222222	76.75119048	15.45119048
1651913	222222	136.6505952	50.25059524
1651913	222222	136.6511905	50.25
1651913	222222	136.6511905	50.25059524
1651913	222222	136.6511905	50.25119048
1651913	222222	136.652381	50.25059524
1651913	222222	136.6529762	50.25059524
1651913	222222	136.652381	50.25119048
1651913	222222	136.6529762	50.25119048
1642676	222222	139.7505952	36.45297619
1642676	222222	139.7511905	36.45297619
1642676	222222	139.75	36.45357143
1642676	222222	139.7505952	36.45357143
1642676	222222	139.7511905	36.45357143
1642676	222222	139.7505952	36.45238096
1642676	222222	139.7511905	36.45238096
1642676	222222	139.7505952	36.45178572
1642676	222222	139.7511905	36.45178572
1642676	222222	139.7488095	36.45119048
1642676	222222	139.7494048	36.45119048
1642676	222222	139.7488095	36.45178572
1642676	222222	139.7494048	36.45178572
1642676	222222	139.7488095	36.45357143
1648550	222222	107.4511905	35.15178572
1648550	222222	107.4517857	35.15178572
1648550	222222	107.4511905	35.15238095
1648550	222222	107.4511905	35.15297619
1648550	222222	107.452381	35.15238095
1648550	222222	107.4529762	35.15238095
1648550	222222	107.4535714	35.15238095
1648550	222222	107.4529762	35.15297619
1648550	222222	107.452381	35.15119048
1648550	222222	107.452381	35.15178572
1648550	222222	107.4529762	35.15178572
1648550	222222	107.4511905	35.15059524
1648550	222222	107.4517857	35.15059524
1648550	222222	107.4511905	35.15119048
1648550	222222	107.4517857	35.15119048
1649840	222222	-100.0482143	45.65178572
1649840	222222	-100.0488095	45.65238096
1649840	222222	-100.0482143	45.65238096
1649840	222222	-100.0488095	45.6529762
1649840	222222	-100.0482143	45.6529762
1649840	222222	-100.047619	45.65238096
1649840	222222	-100.0470238	45.65238096
1649840	222222	-100.0464286	45.65238096
1649840	222222	-100.047619	45.6529762
1649840	222222	-100.0470238	45.6529762
1649840	222222	-100.0464286	45.6529762
1649840	222222	-100.047619	45.65119048
1649840	222222	-100.047619	45.65178572
1649840	222222	-100.0470238	45.65178572
1649840	222222	-100.0464286	45.65178572
1649840	222222	-100.0470238	45.65119048
1649840	222222	-100.0464286	45.65119048
1649840	222222	-100.0488095	45.65059524
1649840	222222	-100.0482143	45.65059524
1649840	222222	-100.0488095	45.65119048
1649840	222222	-100.0482143	45.65119048
1649840	222222	-100.047619	45.65059524
1649840	222222	-100.0470238	45.65059524
1649840	222222	-100.0464286	45.65059524
1649840	222222	-100.0488095	45.65178572
1656623	222222	134.7494048	-32.54880953
1656623	222222	134.7494048	-32.54821429
1656623	222222	134.75	-32.54821429
1656623	222222	134.7505952	-32.54821429
1656623	222222	134.7511905	-32.54821429
1656623	222222	134.75	-32.54880953
1656623	222222	134.7505952	-32.54880953
1656623	222222	134.7511905	-32.54880953
1656623	222222	134.7494048	-32.54642858
1656623	222222	134.7511905	-32.54761905
1656623	222222	134.75	-32.54642858
1656623	222222	134.7505952	-32.54702381
1656623	222222	134.7505952	-32.54642858
1656623	222222	134.7511905	-32.54702381
1656623	222222	134.7511905	-32.54642858
1656623	222222	134.7488095	-32.54880953
1656623	222222	134.7488095	-32.54821429
1656623	222222	134.7488095	-32.54642858
1655031	222222	26.74880953	44.95238096
1655031	222222	26.74940477	44.95238096
1655031	222222	26.74880953	44.9529762
1655031	222222	26.74940477	44.9529762
1655031	222222	26.74880953	44.95357144
1655031	222222	26.74940477	44.95357144
1655031	222222	26.75000001	44.9529762
1655031	222222	26.75059524	44.9529762
1655031	222222	26.75119048	44.9529762
1655031	222222	26.75000001	44.95357144
1655031	222222	26.75059524	44.95357144
1655031	222222	26.75119048	44.95357144
1655031	222222	26.75000001	44.95178572
1655031	222222	26.75000001	44.95238096
1655031	222222	26.75059524	44.95238096
1655031	222222	26.75119048	44.95238096
1655031	222222	26.75059524	44.95178572
1655031	222222	26.75119048	44.95178572
1655031	222222	26.74880953	44.95119048
1655031	222222	26.74940477	44.95119048
1655031	222222	26.74880953	44.95178572
1655031	222222	26.74940477	44.95178572
1655031	222222	26.75000001	44.95119048
1655031	222222	26.75059524	44.95119048
1655031	222222	26.75119048	44.95119048
1642021	222222	-49.24880953	-23.04761905
1642021	222222	-49.24940476	-23.04702381
1642021	222222	-49.24940476	-23.04642857
1642021	222222	-49.24880953	-23.04702381
1642021	222222	-49.24880953	-23.04642857
1642021	222222	-49.24940476	-23.04761905
1642021	222222	-49.25119048	-23.04821429
1642021	222222	-49.25119048	-23.04880952
1642021	222222	-49.25119048	-23.04702381
1642021	222222	-49.25119048	-23.04761905
1642021	222222	-49.25059524	-23.04880952
1642021	222222	-49.24940476	-23.04821429
1642021	222222	-49.24880953	-23.04821429
1642021	222222	-49.25	-23.04880952
1642021	222222	-49.24940476	-23.04880952
1642021	222222	-49.24880953	-23.04880952
1642021	222222	-49.25059524	-23.04761905
1642021	222222	-49.25059524	-23.04702381
1634064	222222	-106.2488095	28.95119048
1634064	222222	-106.2488095	28.95357144
1634064	222222	-106.2488095	28.9529762
1634064	222222	-106.2488095	28.95238096
1634064	222222	-106.2488095	28.95178572
1640760	222222	23.55059524	10.65238096
1640760	222222	23.55119048	10.65238096
1640760	222222	23.55178572	10.65238096
1640760	222222	23.55059524	10.6529762
1640760	222222	23.55119048	10.6529762
1640760	222222	23.55178572	10.6529762
1640760	222222	23.55059524	10.65119048
1640760	222222	23.55178572	10.65178572
1640760	222222	23.55119048	10.65119048
1640760	222222	23.55178572	10.65119048
1640760	222222	23.55178572	10.65059524
1643489	222222	-44.24880953	-18.54702381
1643489	222222	-44.24880953	-18.54642858
1643489	222222	-44.24940476	-18.54761905
1643489	222222	-44.24940476	-18.54702381
1643489	222222	-44.24880953	-18.54761905
1643489	222222	-44.24940476	-18.54642858
1654435	222222	5.74880953	8.951190484
1654435	222222	5.749404768	8.951190484
1654435	222222	5.749404768	8.951785722
1643876	222222	91.24940476	22.95357144
1643876	222222	91.25059524	22.95357144
1643876	222222	91.25	22.95357144
1643876	222222	91.25119048	22.9529762
1643876	222222	91.25059524	22.9529762
1643876	222222	91.25	22.95178572
1643876	222222	91.25119048	22.95357144
1643876	222222	91.25119048	22.95178572
1643876	222222	91.25	22.95238096
1643876	222222	91.25	22.95119048
1643876	222222	91.25	22.9529762
1643876	222222	91.24940476	22.95178572
1643876	222222	91.24880953	22.95178572
1643876	222222	91.25059524	22.95119048
1643876	222222	91.24940476	22.95119048
1643876	222222	91.24940476	22.9529762
1643876	222222	91.24880953	22.95357144
1643876	222222	91.24880953	22.9529762
1643876	222222	91.24880953	22.95238096
1643876	222222	91.24940476	22.95238096
1654800	222222	48.75119048	55.9529762
1654800	222222	48.74880953	55.9529762
1654800	222222	48.75000001	55.95238096
1654800	222222	48.74880953	55.95238096
1654800	222222	48.75059524	55.95119048
1654800	222222	48.74940477	55.95119048
1654800	222222	48.75059524	55.95357144
1654800	222222	48.74940477	55.95238096
1654800	222222	48.75119048	55.95178572
1654800	222222	48.74880953	55.95119048
1654800	222222	48.75059524	55.95238096
1654800	222222	48.75119048	55.95238096
1654800	222222	48.75119048	55.95357144
1654800	222222	48.75000001	55.95178572
1654800	222222	48.75000001	55.9529762
1654800	222222	48.75000001	55.95357144
1654800	222222	48.74880953	55.95357144
1654800	222222	48.74940477	55.95178572
1654800	222222	48.74880953	55.95178572
1654800	222222	48.75000001	55.95119048
1654800	222222	48.74940477	55.9529762
1654800	222222	48.75059524	55.95178572
1654800	222222	48.74940477	55.95357144
1654800	222222	48.75059524	55.9529762
1655219	222222	29.74940477	46.95178572
1655219	222222	29.75119048	46.95357144
1655219	222222	29.75000001	46.95178572
1655219	222222	29.75000001	46.95238096
1655219	222222	29.75059524	46.9529762
1655219	222222	29.75119048	46.95238096
1655219	222222	29.75059524	46.95357144
1655219	222222	29.75000001	46.95357144
1655219	222222	29.75059524	46.95178572
1655219	222222	29.74940477	46.95357144
1655219	222222	29.74940477	46.95238096
1655219	222222	29.75000001	46.9529762
1655219	222222	29.74880953	46.9529762
1655219	222222	29.74940477	46.9529762
1655219	222222	29.75119048	46.95119048
1655219	222222	29.75059524	46.95119048
1655219	222222	29.74880953	46.95119048
1655219	222222	29.74880953	46.95238096
1655219	222222	29.75119048	46.95178572
1655219	222222	29.75059524	46.95238096
1655219	222222	29.74880953	46.95357144
1655219	222222	29.75000001	46.95119048
1655219	222222	29.74880953	46.95178572
1655219	222222	29.75119048	46.9529762
1655219	222222	29.74940477	46.95119048
1637020	222222	-75.74940477	5.951190484
1637020	222222	-75.74880953	5.951190484
1637020	222222	-75.75119048	5.951785722
1637020	222222	-75.75119048	5.951190484
1637020	222222	-75.75000001	5.951190484
1637692	222222	-69.75000001	-16.04821429
1637692	222222	-69.74940477	-16.04821429
1637692	222222	-69.75119048	-16.04702381
1637692	222222	-69.75059524	-16.04702381
1637692	222222	-69.75000001	-16.04702381
1637692	222222	-69.75119048	-16.04642857
1637692	222222	-69.75059524	-16.04642857
1637692	222222	-69.75000001	-16.04642857
1637692	222222	-69.74940477	-16.04702381
1637692	222222	-69.74940477	-16.04642857
1637692	222222	-69.74880953	-16.04702381
1637692	222222	-69.74880953	-16.04642857
1637692	222222	-69.74880953	-16.04761905
1637692	222222	-69.75000001	-16.04761905
1637692	222222	-69.74940477	-16.04761905
1637692	222222	-69.75119048	-16.04880952
1637692	222222	-69.75119048	-16.04821429
1637692	222222	-69.75059524	-16.04880952
1637692	222222	-69.75059524	-16.04821429
1637692	222222	-69.75059524	-16.04761905
1637692	222222	-69.75000001	-16.04880952
1637692	222222	-69.74880953	-16.04880952
1637692	222222	-69.75119048	-16.04761905
1655271	222222	40.74940477	50.95178572
1655271	222222	40.75119048	50.9529762
1655271	222222	40.75000001	50.95178572
1655271	222222	40.75000001	50.95238096
1655271	222222	40.75119048	50.95178572
1655271	222222	40.75059524	50.95178572
1655271	222222	40.74940477	50.95119048
1655271	222222	40.74880953	50.95119048
1655271	222222	40.75119048	50.95119048
1655271	222222	40.75000001	50.95357144
1655271	222222	40.74880953	50.95357144
1655271	222222	40.75119048	50.95357144
1655271	222222	40.75119048	50.95238096
1655271	222222	40.74880953	50.9529762
1655271	222222	40.75059524	50.95238096
1655271	222222	40.75000001	50.9529762
1655271	222222	40.74940477	50.95238096
1655271	222222	40.75059524	50.95357144
1655271	222222	40.74880953	50.95238096
1655271	222222	40.75059524	50.9529762
1655271	222222	40.74940477	50.9529762
1655271	222222	40.74940477	50.95357144
1651004	222222	47.65059524	34.25059524
1651004	222222	47.6529762	34.24880953
1651004	222222	47.65238096	34.24880953
1651004	222222	47.65178572	34.24880953
1651004	222222	47.65119048	34.24940476
1651004	222222	47.65119048	34.25059524
1651004	222222	47.65238096	34.25
1651004	222222	47.65059524	34.24940476
1651004	222222	47.65119048	34.25
1651004	222222	47.6529762	34.25119048
1651004	222222	47.65178572	34.25059524
1651004	222222	47.65119048	34.25119048
1651004	222222	47.65059524	34.25119048
1651004	222222	47.6529762	34.25
1651004	222222	47.65238096	34.25059524
1651004	222222	47.65178572	34.24940476
1651004	222222	47.6529762	34.25059524
1651004	222222	47.65238096	34.25119048
1651004	222222	47.65178572	34.25119048
1651004	222222	47.65178572	34.25
1651004	222222	47.65059524	34.24880953
1651004	222222	47.65059524	34.25
1651004	222222	47.6529762	34.24940476
1651004	222222	47.65238096	34.24940476
1651004	222222	47.65119048	34.24880953
1649001	222222	112.9535714	26.6529762
1649001	222222	112.9535714	26.65238096
1649001	222222	112.9511905	26.65238096
1649001	222222	112.9529762	26.6529762
1649001	222222	112.9517857	26.6529762
